Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
931	Staff	5	0	207	8	25	8	28	207	1455	3	0	6	2	9	3	1	365	1	96	16	50	8	22	0	
942	Visitor	1	0	768	8	47	8	59	768	2663	32	0	5	2	9	3	1	365	4	90	15	45	8	22	0	
935	Visitor	1	0	1576	8	35	9	1	1576	2020	66	0	8	1	2	1	1	354	6	95	15	50	8	22	0	
937	Student	3	0	2310	8	38	9	16	2310	2173	43	0	6	2	9	3	1	365	5	93	15	48	8	22	0	
956	Student	3	0	179	9	17	9	20	179	4375	3	0	6	2	3	9	1	365	12	75	7	38	8	22	0	
953	Student	3	0	471	9	9	9	17	471	3960	9	0	5	2	8	4	1	365	13	80	10	40	8	22	1	
964	Student	3	0	646	9	19	9	30	646	4468	12	0	5	2	5	7	1	365	12	74	6	38	8	22	1	
975	Visitor	1	0	172	9	29	9	32	172	4986	7	0	9	1	1	4	1	384	13	70	3	37	8	22	2	
965	Faculty	2	0	1001	9	17	9	34	1001	4346	29	0	10	1	2	3	1	384	11	75	7	38	8	22	3	
973	Student	3	0	501	8	0	8	0	0	-317	0	0	0	0	0	0	2	672	17	0	0	0	0	0	4	
983	Student	3	0	3394	8	0	8	0	0	-366	0	0	0	0	0	0	2	672	17	0	0	0	0	0	5	
954	Student	3	0	1814	9	10	9	40	1814	3995	34	0	6	2	3	9	1	365	12	79	10	39	8	22	7	
987	Visitor	1	0	1381	8	0	8	0	0	-391	0	0	0	0	0	0	2	672	19	0	0	0	0	0	7	
950	Student	3	0	2993	8	59	9	49	2993	3375	56	0	9	1	4	1	1	384	9	85	11	44	8	22	7	
981	Visitor	1	0	6639	8	0	8	0	0	-363	0	0	0	0	0	0	2	672	18	0	0	0	0	0	7	
941	Student	3	0	3609	8	47	9	47	3609	2689	68	0	6	2	7	5	1	365	3	90	15	45	8	22	7	
992	Faculty	2	0	1662	8	0	8	0	0	-430	0	0	0	0	0	0	2	672	18	0	0	0	0	0	8	
1000	Visitor	1	0	7909	8	0	8	0	0	-454	0	0	0	0	0	0	2	672	16	0	0	0	0	0	9	
972	Student	3	0	1731	9	31	9	60	1731	5133	32	0	5	2	4	8	1	365	11	70	3	37	8	22	9	
1003	Student	3	0	141	8	0	8	0	0	-475	0	0	0	0	0	0	2	672	15	0	0	0	0	0	9	
997	Faculty	2	0	8237	8	0	8	0	0	-449	0	0	0	0	0	0	2	672	14	0	0	0	0	0	9	
952	Student	3	0	3984	9	4	10	10	3984	3610	75	0	5	2	9	3	1	365	10	83	11	42	8	22	9	
1011	Visitor	1	0	4885	8	0	8	0	0	-521	0	0	0	0	0	0	2	672	11	0	0	0	0	0	9	
1009	Visitor	1	0	2831	8	0	8	0	0	-509	0	0	0	0	0	0	2	672	11	0	0	0	0	0	9	
947	Staff	5	0	3894	9	5	10	9	3894	3689	49	0	9	1	3	2	1	384	9	82	11	41	8	22	10	
1022	Student	3	0	5736	8	0	8	0	0	-579	0	0	0	0	0	0	2	672	12	0	0	0	0	0	11	
930	Staff	5	0	7426	8	21	10	24	7426	1218	93	0	6	2	9	3	1	365	1	96	16	50	8	22	11	
945	Student	3	0	5204	8	55	10	21	5204	3106	98	0	8	1	0	3	1	354	8	88	13	45	8	22	11	
1019	Staff	5	0	5373	8	0	8	0	0	-548	0	0	0	0	0	0	2	672	12	0	0	0	0	0	11	
929	Faculty	2	0	7702	8	15	10	24	7702	916	225	0	6	2	11	1	1	365	2	98	16	52	8	22	12	
1023	Staff	5	0	8058	8	0	8	0	0	-580	0	0	0	0	0	0	2	672	11	0	0	0	0	0	12	
1024	Visitor	1	0	166	10	19	10	22	166	7765	7	0	9	1	0	5	1	384	11	57	2	27	8	20	12	
995	Student	3	0	1952	10	1	10	33	1952	6787	37	0	6	2	1	11	1	365	18	64	3	31	8	22	12	
1038	Student	3	0	2656	8	0	8	0	0	-715	0	0	0	0	0	0	2	672	9	0	0	0	0	0	12	
1033	Visitor	1	0	7783	8	0	8	0	0	-685	0	0	0	0	0	0	2	672	10	0	0	0	0	0	15	
946	Visitor	1	0	6707	8	58	10	50	6707	3293	279	0	8	1	0	3	1	354	8	86	12	44	8	22	16	
939	Visitor	1	0	7898	8	38	10	49	7898	2154	329	0	5	2	10	2	1	365	4	93	15	48	8	22	16	
1037	Student	3	0	8384	8	0	8	0	0	-711	0	0	0	0	0	0	2	672	7	0	0	0	0	0	16	
1041	Staff	5	0	11412	8	0	8	0	0	-725	0	0	0	0	0	0	2	672	11	0	0	0	0	0	16	
994	Visitor	1	0	2289	10	15	10	53	2289	7658	95	0	6	2	1	11	2	365	13	60	4	28	8	20	16	
1043	Student	3	0	1211	8	0	8	0	0	-745	0	0	0	0	0	0	2	672	9	0	0	0	0	0	16	
980	Faculty	2	0	4856	9	41	11	2	4856	5730	142	0	5	2	2	10	1	365	14	69	3	36	8	22	16	
961	Faculty	2	0	6345	9	10	10	56	6345	3940	185	0	8	1	0	3	1	354	12	80	10	40	8	22	16	
968	Student	3	0	5410	9	25	10	55	5410	4796	101	0	10	1	0	5	1	384	13	72	4	38	8	22	16	
1035	Faculty	2	0	521	10	47	10	55	521	9307	15	0	6	2	1	11	1	365	11	50	1	23	6	20	16	
1045	Staff	5	0	3514	8	0	8	0	0	-764	0	0	0	0	0	0	2	672	7	0	0	0	0	0	16	
1002	Student	3	0	2849	10	9	10	56	2849	7277	53	0	6	2	1	11	1	365	16	60	3	28	8	21	16	
986	Staff	5	0	5179	9	39	11	5	5179	5523	65	0	10	1	0	5	1	384	14	69	4	35	8	22	16	
978	Faculty	2	0	5525	9	35	11	7	5525	5349	161	0	9	1	2	3	1	384	10	70	5	35	8	22	16	
989	Student	3	0	4877	9	45	11	6	4877	5900	91	0	9	1	1	4	1	384	16	68	3	35	8	22	16	
1046	Faculty	2	0	951	10	56	11	12	951	9799	28	0	4	2	9	4	1	386	10	52	3	23	6	20	16	
993	Faculty	2	0	5152	9	54	11	20	5152	6408	150	0	6	2	2	10	1	365	20	67	4	33	8	22	16	
938	Staff	5	0	9034	8	52	11	23	9034	3033	113	0	6	2	7	5	1	365	8	89	14	45	8	22	16	
1006	Staff	5	0	4849	9	58	11	19	4849	6608	61	0	9	1	1	4	1	384	17	64	3	31	8	22	16	
955	Visitor	1	0	8692	9	14	11	39	8692	4197	362	0	6	2	3	9	1	365	11	77	8	39	8	22	16	
999	Visitor	1	0	5258	10	16	11	43	5258	7683	219	0	1	4	9	2	1	672	12	60	4	28	8	20	16	
1067	Faculty	2	0	96	11	37	11	38	96	12037	3	0	5	2	3	9	1	365	9	50	3	22	5	20	16	
976	Student	3	0	7951	9	27	11	40	7951	4887	149	0	5	2	4	8	1	365	14	71	4	37	8	22	17	
1040	Student	3	0	2793	10	41	11	28	2793	8938	52	0	6	2	3	9	1	365	11	52	1	25	6	20	17	
1053	Visitor	1	0	1013	11	26	11	43	1013	11535	42	0	6	2	2	10	1	365	11	52	6	21	5	20	17	
979	Faculty	2	0	6417	9	46	11	33	6417	6045	187	0	5	2	2	10	1	365	16	67	3	34	8	22	17	
1030	Visitor	1	0	4250	10	33	11	44	4250	8528	177	0	7	1	0	3	1	354	12	54	1	27	6	20	17	
971	Student	3	0	8046	9	30	11	44	8046	5077	151	0	6	2	4	8	1	365	12	70	3	37	8	22	17	
940	Student	3	0	10847	8	41	11	41	10847	2318	203	0	5	2	10	2	1	365	3	92	15	47	8	22	17	
1049	Visitor	1	0	1526	11	30	11	55	1526	11749	64	0	6	2	3	9	2	365	11	51	4	22	5	20	17	
1065	Visitor	1	0	2077	8	0	8	0	0	-955	0	0	0	0	0	0	2	672	6	0	0	0	0	0	17	
998	Staff	5	0	7080	9	57	11	55	7080	6542	89	0	6	2	1	11	1	365	17	65	3	32	8	22	17	
969	Faculty	2	0	8660	9	28	11	52	8660	4983	253	0	10	1	0	5	1	384	13	70	3	37	8	22	17	
996	Student	3	0	8058	10	6	12	20	8058	7082	151	0	1	4	10	1	1	672	15	61	3	29	8	21	18	
1013	Student	3	0	6425	10	17	12	4	6425	7672	120	0	3	2	10	3	1	386	11	59	3	28	8	20	19	
1015	Student	3	0	6733	10	23	12	16	6733	8070	126	0	12	3	3	1	2	654	13	56	3	27	6	20	19	
985	Student	3	0	8203	9	52	12	8	8203	6321	154	0	5	2	2	10	1	365	17	67	4	33	8	22	20	
1008	Student	3	0	8731	9	59	12	25	8731	6657	164	0	4	2	12	1	1	386	17	64	3	31	8	22	21	
1083	Visitor	1	0	6045	8	0	8	0	0	-1147	0	0	0	0	0	0	2	672	11	0	0	0	0	0	21	
1094	Visitor	1	0	1475	8	0	8	0	0	-1237	0	0	0	0	0	0	2	672	11	0	0	0	0	0	21	
1086	Faculty	2	0	4073	8	0	8	0	0	-1164	0	0	0	0	0	0	2	672	12	0	0	0	0	0	21	
1028	Student	3	0	6847	10	35	12	29	6847	8654	128	0	3	2	8	5	1	386	11	54	1	27	6	20	21	
1089	Student	3	0	4922	8	0	8	0	0	-1207	0	0	0	0	0	0	2	672	10	0	0	0	0	0	21	
1085	Faculty	2	0	7785	8	0	8	0	0	-1163	0	0	0	0	0	0	2	672	13	0	0	0	0	0	21	
970	Student	3	0	10800	9	26	12	26	10800	4869	202	0	5	2	5	7	1	365	14	72	4	38	8	22	21	
1087	Student	3	0	12094	8	0	8	0	0	-1173	0	0	0	0	0	0	2	672	12	0	0	0	0	0	21	
1044	Faculty	2	0	5523	11	6	12	38	5523	10397	161	0	3	2	7	6	1	386	7	57	5	26	6	20	21	
963	Staff	5	0	11745	9	13	12	29	11745	4112	646	394	7	1	2	1	1	354	11	78	9	39	8	22	21	
984	Staff	5	0	9715	9	41	12	23	9715	5708	121	0	5	2	2	10	1	365	15	68	3	35	8	22	21	
1036	Student	3	0	5451	10	59	12	30	5451	10034	102	0	6	2	4	8	2	365	10	55	4	25	6	20	21	
1071	Student	3	0	1793	12	5	12	34	1793	13655	34	0	6	2	3	9	2	365	7	49	2	22	4	21	21	
967	Student	3	0	11764	9	22	12	38	11764	4615	728	402	10	1	0	5	1	384	12	73	5	38	8	22	21	
1005	Student	3	0	9758	10	3	12	46	9758	6905	183	0	4	2	11	2	1	386	17	63	3	30	8	22	21	
951	Student	3	0	12909	9	1	12	36	12909	3466	1226	879	10	1	4	1	1	384	8	83	10	43	8	22	22	
1014	Visitor	1	0	9513	10	9	12	48	9513	7221	396	0	4	2	10	3	1	386	15	60	3	28	8	21	22	
1095	Faculty	2	0	194	12	48	12	52	194	16036	6	0	6	2	2	10	1	365	11	54	3	26	3	22	23	
1062	Visitor	1	0	3945	11	38	12	44	3945	12162	164	0	9	1	0	5	1	384	9	48	2	22	4	20	23	
1050	Visitor	1	0	4743	11	33	12	52	4743	11931	198	0	6	2	3	9	2	365	9	50	3	22	5	20	23	
1032	Visitor	1	0	6415	10	60	12	47	6415	10115	267	0	5	2	2	10	2	365	8	55	4	25	6	20	23	
1052	Visitor	1	0	4679	11	29	12	47	4679	11702	195	0	11	3	2	2	2	654	12	51	4	22	5	20	23	
1101	Student	3	0	11991	8	0	8	0	0	-1319	0	0	0	0	0	0	2	672	10	0	0	0	0	0	25	
960	Student	3	0	12507	9	23	12	52	12507	4740	235	0	6	2	5	7	1	365	12	74	5	39	8	22	25	
1103	Visitor	1	0	2171	8	0	8	0	0	-1321	0	0	0	0	0	0	2	672	10	0	0	0	0	0	25	
1027	Faculty	2	0	8242	10	39	12	57	8242	8929	240	0	5	2	2	10	2	365	11	54	1	27	6	20	25	
1029	Visitor	1	0	8780	10	32	12	58	8780	8461	366	0	8	1	0	3	1	354	13	55	1	28	6	20	25	
1074	Faculty	2	0	4609	11	42	12	59	4609	12309	134	0	5	2	5	7	1	365	8	50	2	24	4	20	25	
1060	Faculty	2	0	5166	11	34	12	60	5166	11901	151	0	3	2	6	7	1	386	9	50	3	22	5	20	25	
1059	Student	3	0	5042	11	35	12	59	5042	11973	95	0	4	2	7	6	1	386	8	51	3	23	5	20	25	
1108	Staff	5	0	1960	8	0	8	0	0	-1367	0	0	0	0	0	0	2	672	8	0	0	0	0	0	25	
1088	Faculty	2	0	1023	12	44	13	1	1023	15817	30	0	6	2	2	10	2	365	12	54	4	25	3	22	25	
1109	Faculty	2	0	2949	8	0	8	0	0	-1367	0	0	0	0	0	0	2	672	6	0	0	0	0	0	26	
1025	Student	3	0	9406	10	26	13	3	9406	8183	176	0	9	1	1	4	1	384	11	58	4	28	6	20	26	
1010	Visitor	1	0	10659	10	4	13	2	10659	6917	444	0	3	2	12	1	1	386	17	62	3	29	8	22	26	
1081	Staff	5	0	3163	12	5	12	58	3163	13572	40	0	6	2	3	9	1	365	5	50	2	23	4	21	26	
1091	Visitor	1	0	2782	12	31	13	18	2782	15056	116	0	5	2	4	8	1	365	14	52	2	24	4	22	26	
1066	Staff	5	0	4941	11	44	13	7	4941	12483	62	0	10	1	0	5	1	384	7	50	2	23	4	21	26	
1102	Faculty	2	0	1070	12	53	13	11	1070	16254	31	0	10	1	0	5	1	384	9	56	3	28	3	22	26	
1068	Visitor	1	0	5629	11	41	13	15	5629	12293	235	0	12	3	2	2	1	654	10	49	2	23	4	20	26	
1077	Student	3	0	4827	11	53	13	13	4827	12907	91	0	6	2	3	9	1	365	5	49	2	22	4	21	26	
1119	Student	3	0	6471	8	0	8	0	0	-1456	0	0	0	0	0	0	2	672	9	0	0	0	0	0	26	
1017	Student	3	0	10515	10	25	13	20	10515	8158	197	0	11	3	3	1	2	654	11	58	4	28	6	20	26	
1063	Faculty	2	0	6832	11	30	13	24	6832	11668	199	0	9	1	1	4	1	384	10	51	4	22	5	20	26	
1026	Visitor	1	0	10690	10	25	13	23	10690	8083	445	0	3	2	9	4	1	386	12	58	4	28	6	20	26	
1096	Student	3	0	3088	12	40	13	31	3088	15527	58	0	3	2	8	5	1	386	10	55	4	26	3	22	26	
1057	Faculty	2	0	7575	11	23	13	30	7575	11319	221	0	10	1	1	4	1	384	12	53	6	21	6	20	26	
1113	Visitor	1	0	1559	13	12	13	38	1559	17362	65	0	11	3	1	3	1	654	7	60	5	31	2	22	27	
1124	Faculty	2	0	637	13	26	13	37	637	18035	19	0	10	1	1	4	1	384	8	62	5	31	4	22	27	
1034	Student	3	0	10189	10	47	13	37	10189	9334	191	0	5	2	1	11	1	365	9	50	1	23	6	20	27	
1012	Student	3	0	12514	10	12	13	40	12514	7387	235	0	3	2	10	3	1	386	13	60	3	28	8	21	27	
1132	Visitor	1	0	6317	8	0	8	0	0	-1587	0	0	0	0	0	0	2	672	9	0	0	0	0	0	27	
1133	Visitor	1	0	193	13	40	13	43	193	18784	8	0	10	1	2	3	1	384	12	60	3	30	5	22	27	
1130	Staff	5	0	10245	8	0	8	0	0	-1581	0	0	0	0	0	0	2	672	14	0	0	0	0	0	27	
1134	Student	3	0	506	13	44	13	52	506	19014	9	0	11	3	2	2	1	654	13	60	3	31	4	22	27	
1031	Student	3	0	11979	10	37	13	56	11979	8719	822	491	7	1	0	3	1	354	11	54	1	27	6	20	27	
1075	Staff	5	0	7878	11	46	13	57	7878	12507	98	0	5	2	3	9	1	365	6	52	3	24	4	21	27	
1099	Visitor	1	0	4042	12	52	13	59	4042	16222	168	0	5	2	3	9	2	365	10	54	3	26	3	22	27	
1128	Visitor	1	0	1555	13	37	14	3	1555	18648	65	0	9	1	0	5	1	384	10	59	2	31	4	22	27	
1142	Staff	5	0	920	13	46	14	2	920	19142	12	0	3	2	12	1	1	386	12	60	4	30	4	22	27	
1082	Visitor	1	0	5305	12	35	14	4	5305	15367	221	0	6	2	1	11	2	365	12	51	2	24	3	22	27	
1084	Faculty	2	0	6680	12	16	14	7	6680	14192	195	0	10	1	0	5	1	384	10	49	1	24	3	21	27	
1061	Faculty	2	0	9555	11	25	14	4	9555	11346	279	0	9	1	3	2	1	384	11	53	6	21	6	20	27	
1162	Student	3	0	13871	8	0	8	0	0	-1795	0	0	0	0	0	0	2	672	13	0	0	0	0	0	29	
1092	Student	3	0	6733	12	37	14	29	6733	15378	126	0	12	3	2	2	1	654	10	52	2	25	3	22	29	
1106	Student	3	0	4946	13	5	14	28	4946	16956	93	0	7	1	1	2	2	354	11	63	4	34	3	22	29	
1158	Staff	5	0	983	14	14	14	31	983	20670	12	0	9	1	1	4	1	384	9	53	4	22	5	22	29	
1165	Faculty	2	0	7855	8	0	8	0	0	-1812	0	0	0	0	0	0	2	672	16	0	0	0	0	0	29	
1064	Faculty	2	0	10662	11	33	14	31	10662	11853	311	0	9	1	0	5	1	384	9	50	3	22	5	20	29	
1168	Student	3	0	10716	8	0	8	0	0	-1824	0	0	0	0	0	0	2	672	14	0	0	0	0	0	29	
1054	Staff	5	0	11133	11	24	14	30	11133	11400	139	0	4	2	7	6	1	386	12	53	6	21	6	20	29	
1100	Student	3	0	6187	12	57	14	40	6187	16493	116	0	5	2	3	9	2	365	10	56	3	28	3	22	29	
1150	Student	3	0	1374	14	9	14	32	1374	20431	26	0	4	2	5	8	1	386	9	55	5	23	5	22	29	
1154	Visitor	1	0	1458	14	16	14	40	1458	20805	61	0	4	2	5	8	1	386	9	53	4	22	5	22	29	
1079	Student	3	0	9451	12	15	14	52	9451	14174	177	0	11	3	1	3	1	654	11	49	1	24	3	21	29	
1183	Student	3	0	8109	8	0	8	0	0	-1939	0	0	0	0	0	0	2	672	20	0	0	0	0	0	29	
1188	Staff	5	0	12570	8	0	8	0	0	-1966	0	0	0	0	0	0	2	672	19	0	0	0	0	0	29	
1145	Student	3	0	2661	13	59	14	43	2661	19867	50	0	3	2	8	5	1	386	10	54	4	23	5	22	32	
1112	Visitor	1	0	6594	13	7	14	57	6594	17058	275	0	6	2	5	7	1	365	9	62	3	34	3	22	32	
1208	Student	3	0	13999	8	0	8	0	0	-2054	0	0	0	0	0	0	2	672	8	0	0	0	0	0	32	
1148	Faculty	2	0	4663	13	58	15	16	4663	19802	136	0	4	2	7	6	1	386	11	54	4	23	5	22	32	
1180	Student	3	0	6091	8	0	8	0	0	-1919	0	0	0	0	0	0	2	672	15	0	0	0	0	0	32	
1070	Student	3	0	11681	11	53	15	8	11681	12989	617	367	8	1	1	2	2	354	4	50	3	22	4	21	32	
1156	Faculty	2	0	3622	14	20	15	21	3622	21076	106	0	4	2	5	8	1	386	11	51	3	21	5	22	32	
1196	Faculty	2	0	4297	8	0	8	0	0	-2005	0	0	0	0	0	0	2	672	12	0	0	0	0	0	32	
1147	Student	3	0	4709	14	3	15	21	4709	20099	88	0	3	2	7	6	1	386	8	53	3	23	5	22	32	
1193	Visitor	1	0	9874	8	0	8	0	0	-1988	0	0	0	0	0	0	2	672	9	0	0	0	0	0	32	
1056	Staff	5	0	14420	11	22	15	22	14420	11221	180	0	4	2	8	5	1	386	12	54	7	21	6	20	32	
1139	Student	3	0	3670	13	54	14	55	3670	19638	69	0	3	2	8	5	1	386	13	55	3	25	5	22	32	
1177	Student	3	0	2038	14	40	15	14	2038	22092	38	0	9	1	1	4	1	384	15	49	4	17	6	22	32	
1136	Faculty	2	0	4637	13	57	15	15	4637	19838	135	0	6	2	0	12	1	365	12	54	4	23	5	22	32	
1048	Staff	5	0	14056	11	9	15	4	14056	10540	176	0	6	2	2	10	2	365	7	57	7	24	6	20	32	
1121	Student	3	0	7256	13	26	15	27	7256	18087	136	0	6	2	3	9	1	365	8	62	5	31	4	22	32	
1123	Student	3	0	6994	13	26	15	22	6994	18049	131	0	5	2	3	9	1	365	9	62	5	31	4	22	32	
1201	Visitor	1	0	576	15	24	15	34	576	24641	24	0	6	2	1	11	2	365	7	44	2	18	2	22	33	
1200	Faculty	2	0	460	15	26	15	34	460	24747	13	0	5	2	3	9	1	365	8	44	2	18	2	22	33	
1125	Faculty	2	0	6111	13	27	15	8	6111	18063	178	0	6	2	3	9	1	365	7	62	5	31	4	22	35	
1073	Student	3	0	13819	11	42	15	32	13819	12282	259	0	6	2	3	9	1	365	9	49	2	23	4	20	35	
1110	Staff	5	0	8494	13	6	15	27	8494	16976	106	0	5	2	5	7	1	365	10	62	3	34	3	22	35	
1122	Faculty	2	0	8110	13	14	15	29	8110	17337	237	0	5	2	4	8	1	365	6	60	5	31	2	22	35	
1120	Visitor	1	0	8075	13	22	15	36	8075	17823	336	0	6	2	3	9	1	365	9	61	4	31	4	22	35	
1118	Visitor	1	0	9213	13	11	15	45	9213	17211	384	0	6	2	3	9	1	365	6	60	4	32	2	22	35	
1197	Student	3	0	1934	15	4	15	36	1934	23420	36	0	5	2	5	7	1	365	18	46	3	17	4	22	35	
1218	Student	3	0	4772	8	0	8	0	0	-2164	0	0	0	0	0	0	2	672	4	0	0	0	0	0	35	
1078	Student	3	0	13140	11	59	15	38	13140	13265	246	0	6	2	3	9	1	365	7	50	3	22	4	21	35	
1152	Faculty	2	0	5770	14	12	15	48	5770	20592	168	0	3	2	7	6	1	386	11	54	5	22	5	22	35	
1209	Staff	5	0	2064	15	14	15	49	2064	24006	26	0	6	2	1	11	1	365	16	40	3	13	2	22	35	
1129	Staff	5	0	7202	13	40	15	40	7202	18836	90	0	9	1	0	5	1	384	11	60	3	30	5	22	35	
1217	Staff	5	0	14814	8	0	8	0	0	-2161	0	0	0	0	0	0	2	672	3	0	0	0	0	0	35	
1135	Faculty	2	0	7234	13	53	15	54	7234	19573	211	0	6	2	0	12	1	365	14	56	3	26	5	22	35	
1221	Student	3	0	895	8	0	8	0	0	-2197	0	0	0	0	0	0	2	672	2	0	0	0	0	0	35	
1080	Student	3	0	13242	12	5	15	46	13242	13569	1296	1017	8	1	0	3	1	354	6	50	2	23	4	21	35	
1204	Visitor	1	0	1351	15	21	15	43	1351	24415	56	0	6	2	1	11	2	365	10	40	2	14	2	22	35	
1210	Visitor	1	0	866	15	38	15	52	866	25403	36	0	12	3	0	4	1	654	6	48	2	24	0	22	35	
1171	Visitor	1	0	3864	14	41	15	46	3864	22239	161	0	3	2	3	10	1	386	15	50	4	18	6	22	35	
1175	Student	3	0	4465	14	48	16	3	4465	22632	84	0	3	2	4	9	1	386	14	49	3	18	6	22	35	
1105	Student	3	0	10964	12	47	15	49	10964	15867	305	69	10	1	1	4	1	384	12	52	4	24	2	22	35	
1093	Student	3	0	11228	12	50	15	57	11228	16178	211	0	12	3	1	3	2	654	11	54	3	26	3	22	35	
1076	Staff	5	0	14826	11	50	15	57	14826	12747	185	0	5	2	3	9	1	365	6	50	3	22	4	21	35	
1163	Staff	5	0	5574	14	26	15	59	5574	21356	70	0	10	1	0	5	1	384	11	49	3	19	5	22	35	
1178	Faculty	2	0	4729	14	45	16	4	4729	22388	138	0	9	1	0	5	1	384	13	48	3	17	6	22	35	
1140	Student	3	0	7626	13	56	16	3	7626	19705	143	0	10	1	2	3	1	384	12	54	3	24	5	22	35	
1179	Staff	5	0	4636	14	52	16	9	4636	22784	58	0	4	2	3	10	1	386	15	47	3	17	5	22	35	
1131	Faculty	2	0	8610	14	1	16	25	8610	20097	251	0	6	2	0	12	1	365	9	54	4	23	5	22	35	
1227	Faculty	2	0	206	16	12	16	16	206	27167	6	0	10	1	2	3	1	384	4	61	4	33	2	22	35	
1194	Student	3	0	4060	15	14	16	21	4060	24019	76	0	11	3	0	4	1	654	17	41	4	13	2	22	35	
1224	Faculty	2	0	1620	16	3	16	30	1620	26616	47	0	5	2	7	5	1	365	2	59	4	31	2	22	35	
1127	Visitor	1	0	10390	13	31	16	25	10390	18326	433	0	9	1	0	5	1	384	10	60	3	31	4	22	35	
1212	Visitor	1	0	3552	15	32	16	32	3552	25066	148	0	12	3	0	4	2	654	7	43	2	19	0	22	35	
1116	Student	3	0	12244	13	9	16	33	12244	17141	937	602	8	1	0	3	1	354	7	61	4	33	2	22	35	
1222	Staff	5	0	2303	15	57	16	35	2303	26372	29	0	8	1	0	3	2	354	2	57	3	31	1	22	35	
1182	Visitor	1	0	6277	14	49	16	34	6277	22622	262	0	9	1	0	5	1	384	13	48	3	17	6	22	35	
1172	Staff	5	0	7278	14	44	16	46	7278	22417	91	0	3	2	3	10	1	386	14	49	3	18	6	22	35	
1126	Student	3	0	10821	13	39	16	39	10821	18765	203	0	5	2	4	8	1	365	11	59	2	31	4	22	35	
1167	Student	3	0	7690	14	31	16	39	7690	21654	144	0	3	2	3	10	1	386	15	48	4	16	6	22	35	
1153	Staff	5	0	9555	14	8	16	47	9555	20340	119	0	10	1	0	5	1	384	9	54	4	23	5	22	35	
1181	Student	3	0	6653	15	2	16	53	6653	23408	125	0	12	3	2	2	1	654	19	46	3	17	4	22	35	
1164	Visitor	1	0	7804	14	43	16	54	7804	22398	325	0	4	2	4	9	1	386	14	49	3	18	6	22	35	
1190	Staff	5	0	7756	15	4	17	13	7756	23449	97	0	4	2	3	10	1	386	19	46	3	17	4	22	35	
1213	Visitor	1	0	6165	15	21	17	4	6165	24413	257	0	7	1	1	2	1	354	9	40	2	14	2	22	35	
1239	Student	3	0	798	16	49	17	3	798	29218	15	0	10	1	3	2	1	384	1	65	6	33	4	22	35	
1237	Staff	5	0	2365	16	40	17	19	2365	28671	30	0	9	1	2	3	1	384	2	63	7	30	4	22	35	
1206	Staff	5	0	7341	15	19	17	21	7341	24290	92	0	5	2	2	10	1	365	9	40	2	14	2	22	35	
1161	Visitor	1	0	10053	14	38	17	26	10053	22112	419	0	4	2	3	10	1	386	17	49	5	16	6	22	35	
1146	Staff	5	0	12877	13	54	17	29	12877	19592	161	0	4	2	10	3	1	386	14	55	3	25	5	22	36	
1225	Staff	5	0	4908	16	9	17	31	4908	26990	61	0	9	1	2	3	1	384	2	61	5	32	2	22	36	
1265	Faculty	2	0	9085	8	0	8	0	0	-2769	0	0	0	0	0	0	2	672	19	0	0	0	0	0	36	
1155	Student	3	0	12797	14	11	17	45	12797	20544	1178	832	10	1	1	4	1	384	11	54	5	22	5	22	36	
1186	Visitor	1	0	10014	14	56	17	43	10014	22999	417	0	3	2	3	10	1	386	17	47	3	17	5	22	36	
1143	Student	3	0	14094	13	50	17	45	14094	19384	264	0	3	2	10	3	1	386	13	58	4	28	4	22	36	
1170	Visitor	1	0	10597	14	57	17	53	10597	23158	442	0	11	3	2	2	2	654	16	47	3	17	5	22	36	
1149	Staff	5	0	13815	14	2	17	52	13815	20027	173	0	4	2	7	6	1	386	9	54	4	23	5	22	36	
1235	Staff	5	0	4058	16	37	17	44	4058	28528	51	0	5	2	4	8	1	365	3	63	7	30	4	22	37	
1230	Staff	5	0	5468	16	19	17	50	5468	27501	68	0	6	2	9	3	1	365	2	59	5	30	2	22	37	
1166	Student	3	0	11170	14	53	17	60	11170	22986	209	0	11	3	2	2	2	654	15	47	3	17	5	22	37	
1249	Student	3	0	2248	17	18	17	56	2248	30838	42	0	8	1	0	3	1	354	11	58	3	28	5	22	37	
1276	Staff	5	0	119	17	57	17	59	119	32946	1	0	10	1	0	5	1	384	19	51	2	23	5	21	37	
1205	Student	3	0	10014	15	16	18	3	10014	24114	188	0	7	1	2	1	1	354	13	41	3	14	2	22	38	
1277	Faculty	2	0	1544	8	0	8	0	0	-2856	0	0	0	0	0	0	2	672	12	0	0	0	0	0	38	
1286	Staff	5	0	14041	8	0	8	0	0	-2895	0	0	0	0	0	0	2	672	8	0	0	0	0	0	38	
1215	Staff	5	0	9409	15	30	18	6	9409	24892	118	0	6	2	2	10	1	365	7	44	2	19	1	22	38	
1157	Student	3	0	13352	14	12	17	55	13352	20548	250	0	3	2	7	6	1	386	10	54	5	22	5	22	38	
1232	Student	3	0	6349	16	27	18	13	6349	28002	119	0	9	1	2	3	1	384	3	61	5	31	3	22	39	
1293	Visitor	1	0	480	8	0	8	0	0	-2937	0	0	0	0	0	0	2	672	8	0	0	0	0	0	39	
