Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1142	Faculty	2	1	2195	13	32	14	9	2195	19927	64	0	3	2	8	5	1	386	30	45	3	19	5	18	40	
1168	Staff	5	1	1517	13	53	14	18	1517	21160	19	0	10	1	0	5	1	384	32	39	3	10	7	19	40	
1087	Student	3	1	6061	12	31	14	12	6061	16286	114	0	8	1	0	3	1	354	14	56	2	27	6	21	41	
1160	Faculty	2	1	476	13	60	14	8	476	21594	14	0	3	2	1	12	1	386	33	39	2	10	7	20	43	
1091	Student	3	1	6031	12	51	14	32	6031	17467	113	0	6	2	0	12	2	365	15	48	2	23	4	19	43	
1157	Student	3	1	1587	13	59	14	26	1587	21560	30	0	4	2	0	13	1	386	34	40	3	10	7	20	43	
1144	Faculty	2	1	3250	13	29	14	23	3250	19728	95	0	10	1	1	4	1	384	28	47	3	22	4	18	43	
1203	Visitor	1	1	314	8	0	8	0	0	0	0	0	0	0	0	0	2	672	43	0	0	0	0	0	43	
1205	Faculty	2	1	4014	8	0	8	0	0	0	0	0	0	0	0	0	2	672	43	0	0	0	0	0	43	
1206	Student	3	1	6123	8	0	8	0	0	0	0	0	0	0	0	0	2	672	43	0	0	0	0	0	43	
1151	Faculty	2	1	3391	13	48	14	45	3391	20895	99	0	4	2	1	12	1	386	29	38	3	11	5	19	43	
1199	Staff	5	1	83	14	26	14	27	83	23151	1	0	4	2	0	13	1	386	28	37	3	10	5	19	44	
1067	Faculty	2	1	8052	11	53	14	7	8052	13964	235	0	6	2	3	9	1	365	6	60	7	28	5	20	44	
1038	Student	3	1	13751	10	58	14	47	13751	10653	258	0	6	2	4	8	1	365	11	49	2	23	3	21	44	
1107	Staff	5	1	5270	13	2	14	29	5270	18100	66	0	6	2	2	10	1	365	14	54	1	30	4	19	44	
1152	Staff	5	1	2517	13	51	14	33	2517	21072	31	0	4	2	0	13	1	386	32	39	3	10	7	19	44	
1158	Faculty	2	1	3562	13	53	14	52	3562	21185	104	0	3	2	1	12	1	386	31	39	3	10	7	19	44	
1083	Visitor	1	1	7754	12	35	14	44	7754	16503	323	0	7	1	1	2	2	354	11	55	3	27	6	19	44	
1150	Student	3	1	3242	13	45	14	39	3242	20702	61	0	4	2	1	12	1	386	33	42	4	14	5	19	44	
1066	Faculty	2	1	10297	11	47	14	38	10297	13596	300	0	6	2	3	9	1	365	3	57	7	25	5	20	46	
1223	Visitor	1	1	1926	8	0	8	0	0	0	0	0	0	0	0	0	2	672	50	0	0	0	0	0	46	
1051	Staff	5	1	13296	11	16	14	57	13296	11744	166	0	5	2	2	10	1	365	5	50	2	22	5	21	49	
1215	Faculty	2	1	4512	8	0	8	0	0	0	0	0	0	0	0	0	2	672	52	0	0	0	0	0	49	
1234	Staff	5	1	8133	8	0	8	0	0	0	0	0	0	0	0	0	2	672	49	0	0	0	0	0	50	
1225	Student	3	1	13993	8	0	8	0	0	0	0	0	0	0	0	0	2	672	51	0	0	0	0	0	51	
1201	Visitor	1	1	1325	8	0	8	0	0	0	0	0	0	0	0	0	2	672	50	0	0	0	0	0	51	
1233	Student	3	1	2168	8	0	8	0	0	0	0	0	0	0	0	0	2	672	49	0	0	0	0	0	52	
1228	Faculty	2	1	199	8	0	8	0	0	0	0	0	0	0	0	0	2	672	47	0	0	0	0	0	53	
1240	Faculty	2	1	4810	8	0	8	0	0	0	0	0	0	0	0	0	2	672	52	0	0	0	0	0	54	
1110	Staff	5	1	7174	13	7	15	6	7174	18408	90	0	6	2	2	10	1	365	14	52	1	28	4	19	54	
1096	Staff	5	1	8390	12	35	14	54	8390	16473	105	0	6	2	3	9	1	365	12	56	3	27	6	20	55	
1239	Staff	5	1	7831	8	0	8	0	0	0	0	0	0	0	0	0	2	672	52	0	0	0	0	0	55	
1217	Student	3	1	13403	8	0	8	0	0	0	0	0	0	0	0	0	2	672	50	0	0	0	0	0	55	
1171	Staff	5	1	2707	14	19	15	4	2707	22737	34	0	11	3	2	2	1	654	29	41	5	10	6	20	55	
