Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1304	Visitor	1	1	7176	17	27	19	26	7176	34012	299	0	5	2	2	10	2	365	25	28	2	13	1	12	15	
1240	Staff	5	1	12085	16	7	19	29	12085	29234	151	0	6	2	1	11	2	365	37	29	2	11	2	14	15	
1208	Student	3	1	12158	16	15	19	37	12158	29677	228	0	1	4	9	2	3	672	35	30	3	12	2	13	15	
1278	Faculty	2	1	8726	17	11	19	37	8726	33069	255	0	4	2	2	11	2	386	30	26	2	12	1	11	15	
1220	Student	3	1	13771	15	39	19	28	13771	27535	258	0	5	2	1	11	1	365	34	26	3	9	0	14	15	
1222	Staff	5	1	13597	15	38	19	25	13597	27499	1436	1166	9	1	0	5	1	384	34	25	3	8	0	14	15	
1267	Student	3	1	10484	16	39	19	33	10484	31126	197	0	12	3	0	4	1	654	35	29	2	13	1	13	15	
1292	Student	3	1	6757	17	48	19	41	6757	35305	127	0	6	2	3	9	4	365	22	33	1	18	3	11	15	
1287	Student	3	1	9440	16	52	19	29	9440	31930	177	0	5	2	2	10	1	365	32	24	2	8	2	12	15	
1276	Faculty	2	1	8962	17	1	19	31	8962	32471	261	0	4	2	1	12	2	386	32	26	2	10	2	12	15	
1318	Staff	5	1	4874	18	20	19	42	4874	37217	61	0	6	2	2	10	2	365	10	36	4	17	3	12	15	
1219	Student	3	1	10902	17	7	8	0	0	32828	0	0	11	3	0	4	6	654	31	27	3	12	0	12	0	
1251	Staff	5	1	11751	16	32	19	47	11751	30695	147	0	6	2	0	12	2	365	37	25	1	10	1	13	0	
1264	Student	3	1	9894	18	8	8	0	0	36470	0	0	0	4	5	6	6	672	12	33	4	16	3	10	0	
1266	Staff	5	1	10758	16	55	19	55	10758	32129	134	0	8	1	0	3	2	354	33	25	2	9	2	12	0	
1284	Visitor	1	1	6425	18	37	8	0	0	38249	0	0	5	2	4	8	7	365	2	40	2	21	4	13	0	
1299	Faculty	2	1	9650	17	23	8	0	0	33788	0	0	4	2	3	10	2	386	29	30	2	15	1	12	0	
1302	Student	3	1	9506	18	30	8	0	0	37790	0	0	12	3	0	4	5	654	7	37	2	20	2	13	0	
1303	Student	3	1	10749	17	50	8	0	0	35408	0	0	5	2	3	9	3	365	21	33	1	18	3	11	0	
1306	Student	3	1	9295	17	24	19	59	9295	33829	174	0	8	1	0	3	1	354	26	30	2	15	1	12	0	
1307	Staff	5	1	14390	17	55	8	0	0	35673	0	0	1	4	4	7	2	672	20	33	1	18	3	11	0	
