Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1207	Faculty	2	0	8474	16	37	18	58	8474	30995	247	0	9	1	0	5	6	384	15	44	2	20	2	20	3	
1210	Faculty	2	0	10120	16	7	18	55	10120	29198	295	0	5	2	3	9	2	365	14	42	1	19	2	20	3	
1302	Student	3	0	2765	18	24	19	10	2765	37418	52	0	12	3	2	2	2	654	15	32	2	11	2	17	3	
1259	Staff	5	0	6103	17	38	19	20	6103	34684	76	0	4	2	4	9	1	386	16	44	3	18	3	20	3	
1240	Visitor	1	0	6222	17	28	19	11	6222	34059	259	0	11	3	1	3	2	654	18	46	7	17	2	20	3	
1281	Visitor	1	0	4870	17	60	19	21	4870	35983	203	0	5	2	3	9	2	365	14	41	1	18	2	20	3	
1226	Faculty	2	0	9905	16	29	19	14	9905	30555	289	0	3	2	6	7	1	386	16	44	4	17	2	21	3	
1309	Visitor	1	0	1857	18	48	19	19	1857	38889	77	0	12	3	0	4	1	654	11	38	3	18	0	17	3	
1276	Visitor	1	0	5432	17	45	19	16	5432	35118	226	0	9	1	0	5	1	384	16	39	0	16	3	20	3	
1310	Visitor	1	0	3188	18	39	19	32	3188	38355	133	0	0	4	8	3	2	672	12	36	3	15	1	17	3	
1214	Staff	5	0	12934	15	50	19	25	12934	28189	1157	889	10	1	0	5	1	384	15	43	2	16	4	21	3	
1261	Student	3	0	6406	17	40	19	27	6406	34786	120	0	10	1	0	5	2	384	13	41	2	16	3	20	3	
1300	Student	3	0	4053	18	30	19	37	4053	37770	76	0	4	2	2	11	1	386	13	33	2	12	1	18	3	
1288	Visitor	1	0	5866	17	58	19	36	5866	35900	244	0	5	2	3	9	1	365	16	41	1	18	2	20	3	
1290	Student	3	0	5496	17	53	19	24	5496	35561	103	0	6	2	2	10	1	365	15	41	1	18	2	20	3	
1170	Student	3	0	13814	15	42	19	32	13814	27726	259	0	5	2	2	10	6	365	17	41	3	14	3	21	3	
1321	Staff	5	0	1375	19	7	19	30	1375	40050	17	0	6	2	4	8	1	365	8	41	2	22	0	17	3	
1285	Staff	5	0	5758	18	8	19	44	5758	36481	72	0	6	2	1	11	2	365	17	36	1	13	2	20	3	
1299	Visitor	1	0	5439	18	18	19	49	5439	37091	227	0	4	2	1	12	1	386	17	32	2	10	3	17	3	
1165	Staff	5	0	13511	17	22	8	0	0	33736	0	0	11	3	0	4	6	654	20	40	3	16	1	20	0	
1211	Student	3	0	12576	16	43	8	0	0	31404	0	0	9	1	0	5	6	384	21	47	2	22	3	20	0	
1215	Student	3	0	8993	17	19	19	49	8993	33547	169	0	11	3	1	3	7	654	21	44	3	19	2	20	0	
1227	Staff	5	0	13354	16	18	8	0	0	29873	0	0	7	1	0	3	1	354	15	41	1	18	2	20	0	
1236	Student	3	0	11937	17	39	8	0	0	34715	0	0	11	3	0	4	4	654	15	42	2	17	3	20	0	
1237	Student	3	0	11965	17	3	8	0	0	32575	0	0	5	2	2	10	2	365	19	48	2	22	5	19	0	
1238	Student	3	0	13671	16	48	8	0	0	31691	0	0	1	4	9	2	1	672	20	46	2	22	3	19	0	
1242	Student	3	0	7166	18	13	8	0	0	36807	0	0	0	4	10	1	6	672	18	32	1	9	3	19	0	
1248	Staff	5	0	10095	17	29	8	0	0	34154	0	0	6	2	1	11	2	365	16	46	7	17	2	20	0	
1251	Student	3	0	7691	17	39	19	47	7691	34722	144	0	7	1	0	3	2	354	14	42	2	17	3	20	0	
1252	Student	3	0	9789	17	17	8	0	0	33429	0	0	3	2	8	5	2	386	22	46	3	19	4	20	0	
1254	Staff	5	0	14337	17	24	8	0	0	33816	0	0	3	2	6	7	1	386	20	44	6	17	1	20	0	
1257	Student	3	0	13223	17	24	8	0	0	33829	0	0	8	1	0	3	1	354	19	44	6	17	1	20	0	
1258	Staff	5	0	10870	17	35	8	0	0	34505	0	0	4	2	4	9	1	386	16	44	3	18	3	20	0	
1263	Student	3	0	10932	17	33	8	0	0	34381	0	0	3	2	3	10	1	386	16	44	5	15	4	20	0	
1265	Student	3	0	13437	17	32	8	0	0	34319	0	0	10	1	0	5	1	384	18	45	6	16	3	20	0	
1270	Visitor	1	0	8103	17	34	19	49	8103	34453	338	0	7	1	1	2	1	354	17	43	4	16	3	20	0	
